earliestTime,eventCount,host,hostCount,id,latestTime,modTime,"orig_index",path,rawSize,sizeOnDiskMB,sourceCount,sourcetypeCount,state
"07/03/2013:22:28:59",256611,"mon-berprod-logidx-1",855,223,"07/03/2013:22:46:17","07/03/2013:23:41:47","_internal","/data/cold/_internaldb/colddb/rb_1372909577_1372908539_223_3516763C-B78A-4885-8543-C9A1383A5392",63548805,"34.273438",19,,cold
"07/03/2013:23:39:17",94145,"mon-berprod-logidx-1",855,222,"07/03/2013:23:47:03","07/03/2013:23:47:13","_internal","/data/cold/_internaldb/colddb/rb_1372913223_1372912757_222_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",23935147,"21.535156",15,,cold
"07/03/2013:19:29:56",938961,"mon-berprod-logidx-1",857,222,"07/03/2013:20:29:56","07/03/2013:20:51:16","_internal","/data/hot/_internaldb/db/db_1372901396_1372897796_222_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",235128068,"103.210938",19,,warm
"07/05/2013:01:42:01",0,"mon-berprod-logidx-1",0,222,"07/05/2013:03:00:05","07/05/2013:13:10:55","_internal","/data/cold/_internaldb/colddb/rb_1373011205_1373006521_222_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"15.238281",0,,cold
"07/03/2013:21:28:34",623689,"mon-berprod-logidx-1",857,222,"07/03/2013:22:28:58","07/03/2013:23:51:43","_internal","/data/cold/_internaldb/colddb/rb_1372908538_1372904914_222_3516763C-B78A-4885-8543-C9A1383A5392",148210494,"69.394531",15,,cold
"07/03/2013:23:38:18",9499,"mon-berprod-logidx-1",318,221,"07/03/2013:23:40:36","07/03/2013:23:43:18","_internal","/data/cold/_internaldb/colddb/rb_1372912836_1372912698_221_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",2580809,"3.011719",9,,cold
"07/03/2013:15:27:08",534918,"mon-berprod-logidx-1",863,221,"07/03/2013:19:29:55","07/03/2013:20:51:20","_internal","/data/hot/_internaldb/db/db_1372897795_1372883228_221_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",148271425,"75.003906",18,,warm
"07/05/2013:00:25:45",0,"mon-berprod-logidx-1",0,221,"07/05/2013:01:42:00","07/05/2013:12:14:18","_internal","/data/cold/_internaldb/colddb/rb_1373006520_1373001945_221_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"15.652344",0,,cold
"07/03/2013:21:27:58",215868,"mon-berprod-logidx-1",854,221,"07/03/2013:21:46:17","07/03/2013:23:41:42","_internal","/data/cold/_internaldb/colddb/rb_1372905977_1372904878_221_3516763C-B78A-4885-8543-C9A1383A5392",53809249,"30.015625",16,,cold
"07/03/2013:23:23:49",138496,"mon-berprod-logidx-1",836,220,"07/03/2013:23:40:14","07/03/2013:23:51:21","_internal","/data/cold/_internaldb/colddb/rb_1372912814_1372911829_220_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",34761815,"30.152344",13,,cold
"07/03/2013:18:13:33",166724,"mon-berprod-logidx-1",812,220,"07/03/2013:18:29:55","07/03/2013:19:06:11","_internal","/data/hot/_internaldb/db/db_1372894195_1372893213_220_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",43604780,"27.621094",14,,warm
"07/04/2013:23:07:40",0,"mon-berprod-logidx-1",0,220,"07/05/2013:00:25:44","07/05/2013:11:53:52","_internal","/data/cold/_internaldb/colddb/rb_1373001944_1372997260_220_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"15.617188",0,,cold
"07/03/2013:17:03:59",436978,"mon-berprod-logidx-1",864,220,"07/03/2013:21:27:57","07/03/2013:23:44:15","_internal","/data/cold/_internaldb/colddb/rb_1372904877_1372889039_220_3516763C-B78A-4885-8543-C9A1383A5392",120335734,"58.953125",18,,cold
"06/12/2013:00:34:59",565142,"mon-berprod-logidx-1",11,21,"06/13/2013:20:51:03","06/18/2013:14:15:26","_internal","/data/cold/_internaldb/colddb/rb_1371174663_1371015299_21_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",112379097,"54.140625",7,,cold
"06/09/2013:23:34:50",569583,"mon-berprod-logidx-1",11,21,"06/11/2013:22:09:48","06/18/2013:14:15:25","_internal","/data/cold/_internaldb/colddb/rb_1371006588_1370838890_21_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",113444753,"53.828125",6,,cold
"06/14/2013:00:11:58",178445,"mon-berprod-logidx-1",11,21,"06/14/2013:14:46:45","06/18/2013:14:11:27","_internal","/data/cold/_internaldb/colddb/rb_1371239205_1371186718_21_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",35161499,"17.644531",7,,cold
"06/14/2013:14:45:04",2472,"mon-berprod-logidx-1",11,21,"06/14/2013:14:52:21","06/18/2013:14:13:34","_internal","/data/cold/_internaldb/colddb/rb_1371239541_1371239104_21_3516763C-B78A-4885-8543-C9A1383A5392",420477,"0.378906",8,,cold
"07/03/2013:19:26:36",486758,"mon-berprod-logidx-1",865,219,"07/03/2013:23:24:54","07/04/2013:02:32:16","_internal","/data/cold/_internaldb/colddb/rb_1372911894_1372897596_219_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",142095532,"61.957031",17,,cold
"07/03/2013:17:13:33",586857,"mon-berprod-logidx-1",820,219,"07/03/2013:18:13:32","07/03/2013:19:06:03","_internal","/data/hot/_internaldb/db/db_1372893212_1372889613_219_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",153677792,"69.812500",16,,warm
"07/04/2013:21:51:41",0,"mon-berprod-logidx-1",0,219,"07/04/2013:23:07:39","07/05/2013:10:43:50","_internal","/data/cold/_internaldb/colddb/rb_1372997259_1372992701_219_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"15.457031",0,,cold
"07/03/2013:18:33:21",345944,"mon-berprod-logidx-1",850,219,"07/03/2013:19:01:30","07/03/2013:23:41:32","_internal","/data/cold/_internaldb/colddb/rb_1372896090_1372894401_219_3516763C-B78A-4885-8543-C9A1383A5392",85681091,"44.390625",18,,cold
"07/03/2013:21:29:45",195205,"mon-berprod-logidx-1",854,218,"07/03/2013:21:46:16","07/03/2013:23:51:25","_internal","/data/cold/_internaldb/colddb/rb_1372905976_1372904985_218_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",49587498,"28.273438",16,,cold
"07/03/2013:16:12:57",617524,"mon-berprod-logidx-1",840,218,"07/03/2013:17:13:32","07/03/2013:19:06:01","_internal","/data/hot/_internaldb/db/db_1372889612_1372885977_218_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",164212741,"75.484375",29,,warm
"07/04/2013:20:34:40",0,"mon-berprod-logidx-1",0,218,"07/04/2013:21:51:40","07/05/2013:09:29:48","_internal","/data/cold/_internaldb/colddb/rb_1372992700_1372988080_218_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"15.503906",0,,cold
"07/03/2013:14:33:13",9814,"mon-berprod-logidx-1",4,218,"07/03/2013:15:58:50","07/03/2013:23:41:16","_internal","/data/cold/_internaldb/colddb/rb_1372885130_1372879993_218_3516763C-B78A-4885-8543-C9A1383A5392",3614626,"4.257812",1,,cold
"07/03/2013:17:10:56",451850,"mon-berprod-logidx-1",860,217,"07/03/2013:21:29:44","07/03/2013:23:51:16","_internal","/data/cold/_internaldb/colddb/rb_1372904984_1372889456_217_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",123025721,"56.136719",17,,cold
"07/03/2013:10:50:25",511687,"mon-berprod-logidx-1",863,217,"07/03/2013:16:12:56","07/03/2013:19:04:47","_internal","/data/hot/_internaldb/db/db_1372885976_1372866625_217_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",143458241,"76.410156",22,,warm
"07/04/2013:19:15:40",0,"mon-berprod-logidx-1",0,217,"07/04/2013:20:34:39","07/05/2013:08:15:45","_internal","/data/cold/_internaldb/colddb/rb_1372988079_1372983340_217_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"15.890625",0,,cold
"07/03/2013:17:32:45",550194,"mon-berprod-logidx-1",850,217,"07/03/2013:18:33:20","07/03/2013:20:52:16","_internal","/data/cold/_internaldb/colddb/rb_1372894400_1372890765_217_3516763C-B78A-4885-8543-C9A1383A5392",138394125,"66.289062",17,,cold
"07/03/2013:20:24:46",365934,"mon-berprod-logidx-1",853,216,"07/03/2013:20:51:12","07/03/2013:20:51:26","_internal","/data/cold/_internaldb/colddb/rb_1372902672_1372901086_216_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",87247454,"37.457031",14,,cold
"07/03/2013:13:58:22",3179,"mon-berprod-logidx-1",2,216,"07/03/2013:13:59:54","07/03/2013:15:48:43","_internal","/data/hot/_internaldb/db/db_1372877994_1372877902_216_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",1173176,"0.914062",1,,warm
"07/04/2013:17:56:40",0,"mon-berprod-logidx-1",0,216,"07/04/2013:19:15:39","07/05/2013:06:55:42","_internal","/data/cold/_internaldb/colddb/rb_1372983339_1372978600_216_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"15.273438",0,,cold
"07/03/2013:16:32:35",600980,"mon-berprod-logidx-1",846,216,"07/03/2013:17:32:44","07/03/2013:23:41:37","_internal","/data/cold/_internaldb/colddb/rb_1372890764_1372887155_216_3516763C-B78A-4885-8543-C9A1383A5392",157972930,"76.671875",16,,cold
"07/03/2013:19:24:46",871061,"mon-berprod-logidx-1",858,215,"07/03/2013:20:24:45","07/03/2013:20:51:25","_internal","/data/cold/_internaldb/colddb/rb_1372901085_1372897486_215_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",214897274,"97.007812",13,,cold
"07/03/2013:15:18:34",313988,"mon-berprod-logidx-1",847,215,"07/03/2013:15:45:03","07/03/2013:15:48:57","_internal","/data/hot/_internaldb/db/db_1372884303_1372882714_215_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",77946398,"43.062500",16,,warm
"07/04/2013:16:35:39",0,"mon-berprod-logidx-1",0,215,"07/04/2013:17:56:39","07/05/2013:05:36:39","_internal","/data/cold/_internaldb/colddb/rb_1372978599_1372973739_215_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"15.167969",0,,cold
"07/03/2013:10:52:48",460991,"mon-berprod-logidx-1",866,215,"07/03/2013:16:32:34","07/03/2013:19:11:52","_internal","/data/cold/_internaldb/colddb/rb_1372887154_1372866768_215_3516763C-B78A-4885-8543-C9A1383A5392",134165903,"69.808594",19,,cold
"07/03/2013:15:27:08",631456,"mon-berprod-logidx-1",862,214,"07/03/2013:19:24:45","07/03/2013:23:51:15","_internal","/data/cold/_internaldb/colddb/rb_1372897485_1372883228_214_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",179721162,"77.433594",14,,cold
"07/03/2013:14:18:33",621614,"mon-berprod-logidx-1",849,214,"07/03/2013:15:18:33","07/03/2013:15:48:45","_internal","/data/hot/_internaldb/db/db_1372882713_1372879113_214_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",162974136,"82.605469",20,,warm
"07/04/2013:15:20:09",0,"mon-berprod-logidx-1",0,214,"07/04/2013:16:35:38","07/05/2013:04:20:38","_internal","/data/cold/_internaldb/colddb/rb_1372973738_1372969209_214_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",0,"14.746094",0,,cold
"07/03/2013:13:46:06",1584,"mon-berprod-logidx-1",1,214,"07/03/2013:13:51:33","07/03/2013:15:51:07","_internal","/data/cold/_internaldb/colddb/rb_1372877493_1372877166_214_3516763C-B78A-4885-8543-C9A1383A5392",581518,"0.371094",1,,cold
"07/03/2013:15:04:55",18379,"mon-berprod-logidx-1",6,213,"07/03/2013:16:25:43","07/03/2013:19:11:32","_internal","/data/cold/_internaldb/colddb/rb_1372886743_1372881895_213_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",6614140,"7.089844",1,,cold
"07/03/2013:13:18:33",615959,"mon-berprod-logidx-1",853,213,"07/03/2013:14:18:32","07/03/2013:15:40:28","_internal","/data/hot/_internaldb/db/db_1372879112_1372875513_213_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",159370172,"77.105469",24,,warm
"06/23/2013:08:24:46",716155,"mon-berprod-logidx-1",863,213,"07/04/2013:15:20:08","07/05/2013:03:01:06","_internal","/data/cold/_internaldb/colddb/rb_1372969208_1371993886_213_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",200604323,"64.156250",21,,cold
"07/03/2013:15:23:25",296745,"mon-berprod-logidx-1",848,213,"07/03/2013:15:50:57","07/03/2013:15:58:51","_internal","/data/cold/_internaldb/colddb/rb_1372884657_1372883005_213_3516763C-B78A-4885-8543-C9A1383A5392",73782113,"41.921875",16,,cold
"07/03/2013:18:26:07",362693,"mon-berprod-logidx-1",849,212,"07/03/2013:18:59:55","07/03/2013:19:11:34","_internal","/data/cold/_internaldb/colddb/rb_1372895995_1372893967_212_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",89597428,"48.089844",15,,cold
"07/03/2013:07:41:01",543865,"mon-berprod-logidx-1",851,212,"07/03/2013:13:18:32","07/03/2013:15:48:08","_internal","/data/hot/_internaldb/db/db_1372875512_1372855261_212_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",129075767,"64.882812",18,,warm
"07/04/2013:01:24:59",68503,"mon-berprod-logidx-1",844,212,"07/04/2013:14:48:40","07/04/2013:14:48:41","_internal","/data/cold/_internaldb/colddb/rb_1372967320_1372919099_212_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",15981996,"13.214844",15,,cold
"07/03/2013:14:23:14",632714,"mon-berprod-logidx-1",849,212,"07/03/2013:15:23:24","07/03/2013:15:58:48","_internal","/data/cold/_internaldb/colddb/rb_1372883004_1372879394_212_3516763C-B78A-4885-8543-C9A1383A5392",163181360,"77.996094",24,,cold
"07/03/2013:17:26:07",552371,"mon-berprod-logidx-1",834,211,"07/03/2013:18:26:06","07/03/2013:19:11:30","_internal","/data/cold/_internaldb/colddb/rb_1372893966_1372890367_211_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",140416253,"66.289062",17,,cold
"07/03/2013:09:13:36",135844,"mon-berprod-logidx-1",390,211,"07/03/2013:12:48:05","07/03/2013:12:48:07","_internal","/data/hot/_internaldb/db/db_1372873685_1372860816_211_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",20821452,"13.050781",20,,warm
"07/03/2013:23:47:00",297317,"mon-berprod-logidx-1",859,211,"07/04/2013:14:40:05","07/04/2013:14:40:18","_internal","/data/cold/_internaldb/colddb/rb_1372966805_1372913220_211_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",62994548,"37.468750",20,,cold
"06/29/2013:12:40:45",1,"mon-berprod-logidx-1",1,211,"06/29/2013:12:40:45","07/03/2013:15:58:25","_internal","/data/cold/_internaldb/colddb/rb_1372527645_1372527645_211_3516763C-B78A-4885-8543-C9A1383A5392",153,"0.027344",1,,cold
"07/03/2013:16:26:07",586685,"mon-berprod-logidx-1",840,210,"07/03/2013:17:26:06","07/03/2013:19:11:20","_internal","/data/cold/_internaldb/colddb/rb_1372890366_1372886767_210_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",151456045,"74.789062",16,,cold
"07/03/2013:10:45:47",2103,"mon-berprod-logidx-1",1,210,"07/03/2013:10:45:47","07/03/2013:12:44:34","_internal","/data/hot/_internaldb/db/db_1372866347_1372866347_210_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",716754,"0.695312",1,,warm
"07/03/2013:22:04:12",183370,"mon-berprod-logidx-1",857,210,"07/03/2013:23:47:01","07/03/2013:23:50:49","_internal","/data/cold/_internaldb/colddb/rb_1372913221_1372907052_210_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",42965672,"26.000000",15,,cold
"07/03/2013:13:23:14",619177,"mon-berprod-logidx-1",855,210,"07/03/2013:14:23:13","07/03/2013:15:51:32","_internal","/data/cold/_internaldb/colddb/rb_1372879393_1372875794_210_3516763C-B78A-4885-8543-C9A1383A5392",161897074,"80.761719",18,,cold
"06/10/2013:01:51:09",557823,"mon-berprod-logidx-1",11,20,"06/12/2013:00:34:58","06/18/2013:14:13:45","_internal","/data/cold/_internaldb/colddb/rb_1371015298_1370847069_20_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",107483451,"53.718750",6,,cold
"06/07/2013:13:53:39",575406,"mon-berprod-logidx-1",6,20,"06/09/2013:23:34:47","06/18/2013:14:09:44","_internal","/data/cold/_internaldb/colddb/rb_1370838887_1370631219_20_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",107912938,"53.648438",7,,cold
"06/12/2013:01:14:01",567033,"mon-berprod-logidx-1",11,20,"06/14/2013:00:11:55","07/03/2013:15:51:25","_internal","/data/cold/_internaldb/colddb/rb_1371186715_1371017641_20_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",110756286,"53.500000",8,,cold
"06/13/2013:16:57:03",265342,"mon-berprod-logidx-1",11,20,"06/14/2013:14:45:02","06/18/2013:14:09:34","_internal","/data/cold/_internaldb/colddb/rb_1371239102_1371160623_20_3516763C-B78A-4885-8543-C9A1383A5392",51733701,"26.300781",7,,cold
"07/03/2013:10:52:48",459246,"mon-berprod-logidx-1",866,209,"07/03/2013:16:26:06","07/03/2013:19:11:08","_internal","/data/cold/_internaldb/colddb/rb_1372886766_1372866768_209_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",131546344,"69.660156",19,,cold
"07/03/2013:07:33:01",1539,"mon-berprod-logidx-1",2,209,"07/03/2013:08:00:16","07/03/2013:12:44:33","_internal","/data/hot/_internaldb/db/db_1372856416_1372854781_209_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",521306,"0.406250",1,,warm
"07/03/2013:21:47:44",333544,"mon-berprod-logidx-1",850,209,"07/03/2013:23:23:48","07/03/2013:23:50:40","_internal","/data/cold/_internaldb/colddb/rb_1372911828_1372906064_209_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",84522708,"43.164062",17,,cold
"07/03/2013:08:15:43",557940,"mon-berprod-logidx-1",861,209,"07/03/2013:13:23:13","07/03/2013:15:58:38","_internal","/data/cold/_internaldb/colddb/rb_1372875793_1372857343_209_3516763C-B78A-4885-8543-C9A1383A5392",133123580,"66.246094",22,,cold
"07/03/2013:15:23:03",198589,"mon-berprod-logidx-1",848,208,"07/03/2013:15:40:03","07/03/2013:19:10:48","_internal","/data/cold/_internaldb/colddb/rb_1372884003_1372882983_208_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",51177039,"31.316406",12,,cold
"07/03/2013:11:20:04",521152,"mon-berprod-logidx-1",849,208,"07/03/2013:12:15:04","07/03/2013:12:45:54","_internal","/data/hot/_internaldb/db/db_1372871704_1372868404_208_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",126588433,"65.289062",19,,warm
"07/03/2013:22:37:35",126013,"mon-berprod-logidx-1",855,208,"07/03/2013:22:46:17","07/03/2013:23:50:26","_internal","/data/cold/_internaldb/colddb/rb_1372909577_1372909055_208_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",31081628,"26.472656",17,,cold
"07/03/2013:11:18:22",405798,"mon-berprod-logidx-1",834,208,"07/03/2013:12:05:00","07/03/2013:15:51:10","_internal","/data/cold/_internaldb/colddb/rb_1372871100_1372868302_208_3516763C-B78A-4885-8543-C9A1383A5392",101406815,"51.425781",19,,cold
"07/03/2013:14:22:27",628014,"mon-berprod-logidx-1",851,207,"07/03/2013:15:23:02","07/03/2013:19:10:57","_internal","/data/cold/_internaldb/colddb/rb_1372882982_1372879347_207_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",165118694,"75.699219",21,,cold
"07/03/2013:10:20:04",519393,"mon-berprod-logidx-1",847,207,"07/03/2013:11:20:03","07/03/2013:12:05:37","_internal","/data/hot/_internaldb/db/db_1372868403_1372864804_207_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",129167819,"62.792969",17,,warm
"07/03/2013:21:36:59",832123,"mon-berprod-logidx-1",857,207,"07/03/2013:22:37:34","07/03/2013:23:50:19","_internal","/data/cold/_internaldb/colddb/rb_1372909054_1372905419_207_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",206676224,"87.660156",17,,cold
"07/03/2013:10:18:21",583833,"mon-berprod-logidx-1",844,207,"07/03/2013:11:18:21","07/03/2013:15:51:06","_internal","/data/cold/_internaldb/colddb/rb_1372868301_1372864701_207_3516763C-B78A-4885-8543-C9A1383A5392",141380918,"65.164062",21,,cold
"07/03/2013:13:22:25",660651,"mon-berprod-logidx-1",856,206,"07/03/2013:14:22:26","07/03/2013:15:50:55","_internal","/data/cold/_internaldb/colddb/rb_1372879346_1372875745_206_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",174893085,"80.617188",19,,cold
"07/03/2013:09:20:04",551652,"mon-berprod-logidx-1",842,206,"07/03/2013:10:20:03","07/03/2013:12:44:35","_internal","/data/hot/_internaldb/db/db_1372864803_1372861204_206_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",142924533,"69.062500",20,,warm
"07/03/2013:21:36:50",108476,"mon-berprod-logidx-1",851,206,"07/03/2013:21:46:17","07/03/2013:23:49:46","_internal","/data/cold/_internaldb/colddb/rb_1372905977_1372905410_206_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",26836989,"23.148438",17,,cold
"07/03/2013:09:17:57",547101,"mon-berprod-logidx-1",833,206,"07/03/2013:10:18:20","07/03/2013:12:05:44","_internal","/data/cold/_internaldb/colddb/rb_1372864700_1372861077_206_3516763C-B78A-4885-8543-C9A1383A5392",139927559,"69.667969",20,,cold
"06/29/2013:11:40:59",577223,"mon-berprod-logidx-1",856,205,"07/03/2013:13:22:24","07/03/2013:15:50:45","_internal","/data/cold/_internaldb/colddb/rb_1372875744_1372524059_205_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",140258952,"72.593750",19,,cold
"07/03/2013:08:19:28",485990,"mon-berprod-logidx-1",842,205,"07/03/2013:09:20:03","07/03/2013:12:05:27","_internal","/data/hot/_internaldb/db/db_1372861203_1372857568_205_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",120643923,"61.457031",21,,warm
"07/03/2013:17:03:59",481256,"mon-berprod-logidx-1",864,205,"07/03/2013:21:36:49","07/04/2013:14:46:15","_internal","/data/cold/_internaldb/colddb/rb_1372905409_1372889039_205_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",129399377,"68.238281",18,,cold
"07/03/2013:08:17:21",484684,"mon-berprod-logidx-1",840,205,"07/03/2013:09:17:56","07/03/2013:12:05:58","_internal","/data/cold/_internaldb/colddb/rb_1372861076_1372857441_205_3516763C-B78A-4885-8543-C9A1383A5392",119677672,"60.855469",16,,cold
"07/03/2013:10:18:52",88608,"mon-berprod-logidx-1",442,204,"07/03/2013:12:48:58","07/03/2013:12:49:00","_internal","/data/cold/_internaldb/colddb/rb_1372873738_1372864732_204_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",12964869,"8.917969",12,,cold
"07/03/2013:00:51:58",529860,"mon-berprod-logidx-1",865,204,"07/03/2013:08:19:27","07/03/2013:12:10:29","_internal","/data/hot/_internaldb/db/db_1372857567_1372830718_204_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",153508952,"68.914062",19,,warm
"07/03/2013:18:41:46",255541,"mon-berprod-logidx-1",850,204,"07/03/2013:19:02:13","07/03/2013:20:52:26","_internal","/data/cold/_internaldb/colddb/rb_1372896133_1372894906_204_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",62039272,"35.769531",18,,cold
"07/03/2013:00:57:20",557869,"mon-berprod-logidx-1",846,204,"07/03/2013:08:17:20","07/03/2013:12:05:32","_internal","/data/cold/_internaldb/colddb/rb_1372857440_1372831040_204_3516763C-B78A-4885-8543-C9A1383A5392",161584918,"73.738281",17,,cold
"07/03/2013:09:24:06",858,"mon-berprod-logidx-1",1,203,"07/03/2013:09:29:58","07/03/2013:12:48:46","_internal","/data/cold/_internaldb/colddb/rb_1372861798_1372861446_203_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",313444,"0.222656",1,,cold
"07/03/2013:07:06:43",271633,"mon-berprod-logidx-1",848,203,"07/03/2013:07:39:45","07/03/2013:07:40:26","_internal","/data/hot/_internaldb/db/db_1372855185_1372853203_203_517C52F3-B6E1-4968-B93A-E768F7E2EAB0",64917967,"38.488281",17,,warm
"07/03/2013:17:41:39",583072,"mon-berprod-logidx-1",852,203,"07/03/2013:18:41:45","07/03/2013:23:49:42","_internal","/data/cold/_internaldb/colddb/rb_1372894905_1372891299_203_452F8B06-8FA3-427E-9E0C-FE992EC2C21B",146828260,"69.562500",20,,cold
"07/03/2013:01:35:11",77697,"mon-berprod-logidx-1",840,203,"07/03/2013:07:40:26","07/03/2013:15:50:24","_internal","/data/cold/_internaldb/colddb/rb_1372855226_1372833311_203_3516763C-B78A-4885-8543-C9A1383A5392",18920405,"18.386719",14,,cold
"07/03/2013:09:58:53",359,"mon-berprod-logidx-1",1,202,"07/03/2013:10:03:24","07/03/2013:12:10:26","_internal","/data/cold/_internaldb/colddb/rb_1372863804_1372863533_202_BC6A0D30-EA82-4E99-8A2D-CBE6BCD58995",130442,"0.132812",1,,cold
